ordem;processo;area;pontuacao_nao_calibrada;resultado_historico;rodada
1;850.597/2018;2618;0.8987202311130693;1;8
2;300.119/2018;3601;0.8987202311130693;1;8
3;814.553/1974;4768;0.8893667975462517;1;8
4;850.517/2019;1511;0.8881096876856016;1;8
5;850.340/2018;2610;0.8881096876856016;1;8
6;300.575/2019;4571;0.8873912090425612;1;8
7;890.090/1980;3484;0.8829336659696833;1;8
8;830.421/1980;4585;0.8799468425230635;1;8
9;850.138/2018;1499;0.8751597785105381;1;8
10;850.236/2018;1504;0.8751597785105381;1;8
11;850.084/2018;3424;0.8751597785105381;1;8
12;815.996/1973;4838;0.874439545392418;1;8
13;800.936/1976;3486;0.8732292484633138;1;8
14;750.201/1942;3182;0.8708965040268781;1;8
15;805.010/1974;4670;0.8687300866983354;0;8
16;830.551/1980;4897;0.8664801482015974;1;8
17;850.113/2019;2598;0.8650889022133547;1;8
18;800.691/1972;4582;0.8570517666542369;1;8
19;870.072/1978;4672;0.8570517666542369;1;8
20;821.412/1971;2500;0.8569900888964538;1;8
21;300.869/2019;3614;0.8559473596004182;1;8
22;820.149/1980;4583;0.8551158075066058;1;8
23;803.127/1975;643;0.8511577240131721;1;8
24;801.071/1976;606;0.849289265537245;1;8
25;806.091/1975;4893;0.8479930215850917;0;8
26;850.323/2018;2608;0.8474990588499268;1;8
27;807.751/1973;3;0.846117789725573;1;8
28;850.583/2017;1515;0.8440996506403919;1;8
29;830.768/1982;4724;0.8412494330406014;0;8
30;818.362/1970;4666;0.8393515320402648;1;8
31;808.915/1973;4668;0.8393515320402648;1;8
32;808.916/1973;4728;0.8393515320402648;1;8
33;890.181/1981;4613;0.8385197638142504;1;8
34;850.748/2017;1520;0.8288564995671063;1;8
35;866.933/2017;2778;0.8288564995671063;1;8
36;864.223/2017;3423;0.8288564995671063;1;8
37;850.853/2017;2620;0.827831299777822;1;8
38;866.930/2017;2774;0.827831299777822;1;8
39;864.544/2005;1875;0.8234920547839313;1;8
40;802.896/1978;2;0.8217112396877178;1;8
41;850.301/2019;3426;0.8216112981993667;1;8
42;850.325/2018;2609;0.8211427098633329;1;8
43;850.445/2016;3019;0.8202004837307576;1;8
44;850.508/2016;3422;0.8202004837307576;1;8
45;850.782/2017;1521;0.8177901086419707;1;8
46;866.929/2017;2773;0.8177901086419707;1;8
47;812.325/1974;4013;0.8135709727729696;1;8
48;806.879/1973;4909;0.8135709727729696;0;8
49;802.536/1977;611;0.811757843566544;1;8
50;850.268/2010;2603;0.8116123863680794;1;8
51;850.435/2010;3419;0.8116123863680794;1;8
52;800.162/1976;502;0.8074214488381892;1;8
53;804.143/1977;4912;0.8074214488381892;0;8
54;851.011/2017;2625;0.8066777530696846;1;8
55;850.314/2018;3425;0.8034385719528876;1;8
56;850.987/2016;2623;0.8020231564876128;1;8
57;851.023/2016;3024;0.8020231564876128;1;8
58;802.686/1977;612;0.8012546292404438;1;8
59;820.311/1980;988;0.8012546292404438;1;8
60;850.674/2017;2619;0.8012047536827347;1;8
61;850.607/2017;3723;0.8012047536827347;1;8
62;850.565/2016;1514;0.7964761039430471;1;8
63;850.731/2016;1519;0.7964761039430471;1;8
64;851.001/2016;1526;0.7964761039430471;1;8
65;850.563/2016;2617;0.7964761039430471;1;8
66;851.134/2017;1533;0.7964389766120181;1;8
67;851.297/2017;1539;0.7964389766120181;1;8
68;866.934/2017;2779;0.7964389766120181;1;8
69;303.010/2017;3619;0.7964389766120181;1;8
70;300.503/2017;3862;0.7964389766120181;1;8
71;864.186/2006;1830;0.7953287819961288;1;8
72;851.000/2017;2624;0.7932965206680022;0;8
73;864.040/2019;2302;0.7932233686227981;0;8
74;864.035/2018;1803;0.7917306000290167;1;8
75;864.064/2019;1811;0.7917306000290167;1;8
76;864.075/2018;1813;0.7917306000290167;1;8
77;864.455/2021;1869;0.7884796065959095;1;8
78;864.536/2006;1874;0.7873000391953788;1;8
79;850.072/2010;2596;0.779705815364659;1;8
80;850.313/2016;2606;0.7756004379275221;1;8
81;804.514/1975;4667;0.775349286991958;0;8
82;830.918/1984;1187;0.7753383095553402;1;8
83;851.048/2016;3135;0.7730013217121579;0;8
84;833.298/2006;1323;0.7663413117265816;1;8
85;866.127/2006;54;0.7657443938400905;1;8
86;850.202/2016;1501;0.7650754770341665;1;8
87;850.453/2016;2613;0.7650754770341665;1;8
88;832.347/2005;4661;0.7618544563922649;1;8
89;850.454/2016;2614;0.7597033334921574;1;8
90;831.347/2005;3445;0.7579556919009748;1;8
91;832.510/2005;3451;0.7579556919009748;1;8
92;832.128/2005;42;0.7564643812449863;1;8
93;830.672/2005;3438;0.7564643812449863;1;8
94;864.528/2005;1871;0.7563857392770785;0;8
95;864.016/2010;1799;0.7560903753364921;1;8
96;850.889/2010;1522;0.7550948219073698;1;8
97;858.062/2007;3400;0.7549604146305178;1;8
98;864.132/1999;1822;0.7546681445432274;1;8
99;807.026/1977;4671;0.7546351921799033;1;8
100;850.947/2017;2621;0.753172128152872;1;8
101;810.333/1980;4584;0.7527166852377264;0;8
102;830.191/2006;3520;0.7505424361990104;1;8
103;831.745/2005;4620;0.7505424361990104;0;8
104;851.094/2005;1530;0.750031520483845;1;8
105;840.575/2010;4642;0.7494249331207941;1;8
106;858.116/2012;1544;0.7467898541350385;1;8
107;840.136/1991;4593;0.7433422706909224;0;8
108;884.061/2005;2153;0.7424736919304421;1;8
109;801.453/1976;3433;0.7423205495533574;1;8
110;831.582/2005;39;0.741165664041188;1;8
111;871.698/2010;3180;0.7388296240527709;1;8
112;800.962/1972;3929;0.7383372662068279;1;8
113;864.590/2010;1877;0.7361465028153352;1;8
114;864.623/2010;3098;0.7361465028153352;1;8
115;830.277/1984;4675;0.7332064863554953;0;8
116;840.411/2008;4659;0.7328672427007995;1;8
117;830.254/2006;4859;0.7326645957172571;0;8
118;830.841/2005;4623;0.732294324029627;0;8
119;830.982/2000;3442;0.7306422752396434;1;8
120;850.285/2005;2604;0.7297953908147684;1;8
121;830.158/1985;4695;0.7291112343926336;1;8
122;830.709/2005;1173;0.7287160843227475;1;8
123;831.958/1999;4852;0.7264160214475244;1;8
124;864.034/2018;1802;0.7262633706868155;1;8
125;833.822/2004;4625;0.7259595681535328;1;8
126;830.009/2006;4806;0.7231724491335393;1;8
127;850.222/2002;1502;0.7230517464657416;1;8
128;830.212/2001;3596;0.7224441889718974;1;8
129;850.554/2016;1513;0.7203826743148766;1;8
130;846.213/2000;3468;0.7192964957808381;1;8
131;872.382/2006;4318;0.7188403672878424;1;8
132;802.527/1977;3812;0.7181300216494093;0;8
133;833.177/2006;4772;0.7176764246920971;1;8
134;840.444/2011;4634;0.7174814595820385;0;8
135;850.328/2000;1505;0.7155842510021798;1;8
136;831.360/2006;4808;0.7152877300027858;0;8
137;884.018/2005;2913;0.7152083946998119;1;8
138;830.280/2005;1148;0.7134868460944045;0;8
139;832.312/2005;4533;0.7134868460944045;1;8
140;831.073/2006;1196;0.7121696069332153;1;8
141;832.999/2005;1307;0.7121696069332153;1;8
142;832.668/2005;3452;0.7117988967575694;1;8
143;850.365/2010;1506;0.7094707937119559;1;8
144;840.034/1997;4901;0.7093117285235977;0;8
145;851.180/2011;2627;0.7092775784152373;1;8
146;833.631/2007;3459;0.7092137867750575;1;8
147;831.135/2007;4734;0.7092137867750575;0;8
148;830.637/1999;4706;0.7086460116449057;1;8
149;864.018/2017;1800;0.7083602772550659;1;8
150;870.431/2009;3482;0.7082165748488891;1;8
151;832.331/2008;3526;0.707650643400451;1;8
152;866.935/2017;2780;0.7067948841491855;1;8
153;872.966/2010;2891;0.706747622310608;1;8
154;850.426/2006;2612;0.7059555533109905;1;8
155;850.442/2006;3018;0.7059555533109905;1;8
156;846.229/2003;3469;0.7058833854399347;1;8
157;866.563/2006;2685;0.7050573860614925;1;8
158;846.089/2006;3597;0.7045357790734614;0;8
159;850.903/2012;1523;0.7043606518109656;1;8
160;850.142/2012;3420;0.7043606518109656;1;8
161;850.348/2012;4570;0.7043606518109656;1;8
162;832.026/1985;41;0.7042709963984909;0;8
163;864.236/2010;1844;0.7029683037700468;1;8
164;871.442/2010;3152;0.7022992159816811;1;8
165;832.432/2007;4849;0.7004795349222183;1;8
166;831.297/2008;4904;0.6989414366621901;0;8
167;834.323/2008;4616;0.6988893741507591;1;8
168;831.341/2001;3524;0.6987207319867825;1;8
169;850.542/2016;2616;0.6983948405241286;1;8
170;850.446/2016;3020;0.6983948405241286;1;8
171;850.448/2016;3021;0.6983948405241286;1;8
172;846.211/2003;3536;0.6982004535957445;1;8
173;873.194/2006;2504;0.6975190346756702;1;8
174;896.281/2001;2256;0.694122539693173;1;8
175;831.014/1990;3654;0.6940870271314702;1;8
176;871.123/2010;3742;0.693869812824631;1;8
177;851.151/2008;3416;0.6916443190263332;1;8
178;870.605/2010;2482;0.6913701267093776;1;8
179;872.363/2010;4554;0.6913701267093776;1;8
180;831.661/2002;1236;0.6885920218518471;1;8
181;870.777/2010;2016;0.6883206208589591;1;8
182;872.351/2010;3118;0.6883206208589591;1;8
183;846.024/2001;4781;0.6877992702198104;1;8
184;871.023/2003;2493;0.6870689095505347;1;8
185;832.057/1989;4839;0.6861375268741908;1;8
186;832.837/2010;3453;0.6849158074783799;1;8
187;830.271/2002;1147;0.6847371839052611;1;8
188;831.368/2006;4720;0.684712005019016;0;8
189;846.243/2007;3538;0.6836356136504395;1;8
190;866.110/2018;2663;0.6835904564643343;0;8
191;867.023/2018;2834;0.6835904564643343;1;8
192;867.024/2018;2835;0.6835904564643343;1;8
193;867.025/2018;2836;0.6835904564643343;1;8
194;867.038/2018;2846;0.6835904564643343;1;8
195;833.482/2010;4887;0.683476968943013;1;8
196;873.014/2005;95;0.6834059983492923;1;8
197;846.033/2008;4782;0.6819966251353266;1;8
198;832.821/2004;1301;0.6810944247209051;1;8
199;831.498/2003;4809;0.6805627557819001;0;8
200;830.229/1999;1143;0.6797107877700629;1;8
201;806.325/2012;772;0.679054760779536;1;8
202;806.326/2012;773;0.679054760779536;1;8
203;867.180/2010;1947;0.6788327427186434;1;8
204;830.438/1999;3437;0.6786473970590619;1;8
205;873.510/2005;2086;0.6783476983103824;1;8
206;866.194/1994;1898;0.6780997862108807;1;8
207;833.456/2006;3457;0.677929269852774;1;8
208;871.016/2003;2488;0.6778058053035048;1;8
209;864.082/2019;1814;0.6777579453913157;1;8
210;810.432/1981;814;0.6767747232432823;1;8
211;846.242/2002;3470;0.6767481229969273;1;8
212;864.055/2010;1807;0.6765931502635393;1;8
213;864.067/2010;1812;0.6765931502635393;1;8
214;864.237/2010;1845;0.6765931502635393;1;8
215;830.030/2002;4641;0.6764875400547723;1;8
216;890.118/1989;60;0.6764618255055472;1;8
217;832.793/2003;4886;0.6762897703544182;1;8
218;886.490/2004;2166;0.675947725481642;1;8
219;864.026/2001;53;0.6752722145445196;1;8
220;890.427/1985;2203;0.674397420743113;1;8
221;864.201/2019;3090;0.674116380176897;0;8
222;864.051/2018;3160;0.674116380176897;1;8
223;864.063/2018;3161;0.674116380176897;1;8
224;850.960/2010;1524;0.6730831043717158;1;8
225;864.621/2010;1880;0.6726099937127249;1;8
226;890.449/1992;4589;0.6717735284376324;1;8
227;890.371/1989;4850;0.6715757105758822;1;8
228;871.375/2010;3403;0.6713295371135072;1;8
229;884.123/2019;2160;0.6710501886121535;1;8
230;884.126/2019;2161;0.6710501886121535;1;8
231;840.259/1992;46;0.6709114340959185;0;8
232;866.087/2019;1893;0.6703299972233818;1;8
233;866.261/2018;2667;0.6703299972233818;1;8
234;866.263/2018;2669;0.6703299972233818;1;8
235;866.265/2018;2670;0.6703299972233818;0;8
236;866.266/2018;2671;0.6703299972233818;0;8
237;866.268/2018;2672;0.6703299972233818;1;8
238;867.031/2018;2841;0.6703299972233818;1;8
239;866.568/2018;3281;0.6703299972233818;0;8
240;866.587/2018;3283;0.6703299972233818;0;8
241;866.539/2018;3306;0.6703299972233818;0;8
242;866.092/2019;3317;0.6703299972233818;1;8
243;866.615/2018;3363;0.6703299972233818;1;8
244;864.185/2021;1829;0.6697951767799505;0;8
245;864.218/2021;3196;0.6697951767799505;1;8
246;890.253/1991;4660;0.6687547207631438;1;8
247;830.886/2009;4742;0.6686258727335678;1;8
248;830.636/1992;4719;0.6673078006486719;1;8
249;830.974/2010;3441;0.6671151070997468;1;8
250;864.088/2017;1816;0.6670476856781659;0;8
251;884.056/2021;2916;0.6667084292543437;1;8
252;884.174/2021;2926;0.6667084292543437;1;8
253;850.640/2015;1516;0.6664829695921474;1;8
254;866.844/2020;1931;0.6659834636470272;1;8
255;864.586/2007;1876;0.6650807469621828;1;8
256;831.000/2000;3523;0.6650026509959057;0;8
257;846.005/1999;4884;0.6645406204147516;1;8
258;846.043/2006;3465;0.6640865526795907;1;8
259;866.175/2010;3302;0.663757453122075;1;8
260;830.463/1990;4723;0.6632524660630454;0;8
261;873.161/2006;2084;0.6631202392061915;1;8
262;890.191/1985;4826;0.662767886388042;1;8
263;864.622/2007;1881;0.6622489699002013;0;8
264;896.872/2006;4652;0.6615092639244509;1;8
265;864.093/2020;1818;0.660664521326123;0;8
266;831.466/2004;4713;0.66059908700058;1;8
267;872.964/2010;4319;0.6601597087557244;1;8
268;861.861/2010;1771;0.6601199527395514;1;8
269;864.053/2016;1806;0.6589502308592118;1;8
270;864.263/2015;2475;0.6589502308592118;1;8
271;864.079/2016;3089;0.6589502308592118;0;8
272;834.390/1993;3463;0.6589297392375069;1;8
273;831.925/1990;4681;0.6585670218889208;1;8
274;850.017/2012;1494;0.6577832429275571;1;8
275;851.108/2014;1531;0.6576081663406826;1;8
276;846.327/2002;3472;0.6572812806349094;1;8
277;830.636/1988;4691;0.6567256685185989;0;8
278;848.022/2004;47;0.6562920532704226;1;8
279;864.918/2008;1889;0.6559667064173468;1;8
280;830.994/2006;1193;0.6553959127513133;1;8
281;830.488/2008;35;0.6552833685380995;1;8
282;890.133/2008;4744;0.6552833685380995;1;8
283;832.052/2006;3178;0.6550766031940135;1;8
284;834.099/2010;2498;0.6549184439716866;1;8
285;896.425/2001;78;0.6544867754566176;1;8
286;832.077/2003;4619;0.654073990775026;1;8
287;832.982/2007;4725;0.6536864718511132;0;8
288;846.010/2008;4783;0.6529095239302166;1;8
289;831.484/2005;1229;0.6514683390522442;1;8
290;831.199/2002;4748;0.6507322586048329;0;8
291;860.894/2002;2635;0.6502552514767017;1;8
292;831.443/2010;3577;0.649930840327165;1;8
293;890.300/1987;67;0.6498622247134548;1;8
294;890.580/1987;4636;0.6498622247134548;0;8
295;890.007/1992;2167;0.649309829375072;1;8
296;860.096/2010;1555;0.6488517463748024;1;8
297;834.290/2008;3462;0.6485117235608968;1;8
298;870.509/2002;4150;0.6483901297915556;1;8
299;871.019/2003;2490;0.6478036034828144;1;8
300;820.675/1984;1023;0.6477507786869927;1;8
301;846.079/1994;4727;0.6471769404688862;1;8
302;864.195/2019;1831;0.6464677267743639;0;8
303;802.941/1970;2341;0.6462430635467626;0;8
304;830.754/2008;3439;0.645636038852388;1;8
305;833.388/2004;1327;0.6453248568587602;1;8
306;870.923/1988;91;0.6441924547272926;1;8
307;861.301/2010;1739;0.6429431343181383;1;8
308;872.343/2011;2064;0.642512255576903;1;8
309;833.175/2003;3456;0.6418578602528546;1;8
310;830.202/2003;4829;0.6418578602528546;0;8
311;850.463/2004;2615;0.6415676200581721;1;8
312;005.700/1948;4443;0.6406148725375471;1;8
313;832.121/2000;3449;0.640283866038462;0;8
314;864.920/2008;1890;0.6401502776472117;1;8
315;840.167/1990;4678;0.6395852819342895;1;8
316;840.133/2013;4664;0.6393427891268695;0;8
317;846.074/1995;2499;0.6389693791307833;1;8
318;830.001/1993;4588;0.6386946008454628;1;8
319;834.406/2011;3592;0.638520608659671;1;8
320;835.051/2007;4733;0.6381820320268833;1;8
321;831.704/2001;1238;0.6380929254078843;1;8
322;851.117/2008;3401;0.6380520556705818;1;8
323;846.064/2003;3466;0.6376677329276916;0;8
324;872.507/2009;4162;0.6376492380836078;1;8
325;896.322/2000;3571;0.6374473300033444;1;8
326;896.133/1999;4704;0.6374473300033444;1;8
327;840.125/2013;4663;0.6363281274420808;0;8
328;871.309/2011;3114;0.6358984055183494;1;8
329;872.655/2011;3359;0.6358984055183494;1;8
330;830.108/2004;1135;0.6358243525914075;1;8
331;860.574/2010;3045;0.6357879234482677;1;8
332;831.082/2010;2515;0.6346486975932494;1;8
333;861.247/1986;4682;0.6343488355812303;1;8
334;864.295/2012;3094;0.6341470939814492;1;8
335;830.098/1995;4622;0.6340907438567115;1;8
336;835.212/1993;4693;0.6340907438567115;1;8
337;850.748/1996;3251;0.6340421953736342;1;8
338;850.987/2011;3214;0.6337137029116051;1;8
339;826.511/2004;3511;0.6335406072758734;1;8
340;864.222/2015;2301;0.6325601310669408;0;8
341;860.428/2000;3543;0.6321217166088041;1;8
342;896.223/2001;2248;0.6318079561363236;1;8
343;850.114/2015;2599;0.6315862746469337;1;8
344;850.120/2015;2600;0.6315862746469337;1;8
345;850.012/2015;3017;0.6315862746469337;0;8
346;896.383/2010;2263;0.6313403069188515;1;8
347;890.073/1989;4690;0.6311154014109681;1;8
348;831.794/2003;1244;0.6304795389872895;1;8
349;896.016/2003;2221;0.6304795389872895;1;8
350;846.004/1996;4765;0.6304535985702651;1;8
351;850.237/2014;2601;0.6304003046422506;1;8
352;864.223/2015;3091;0.6303318173502352;1;8
353;833.399/2010;1328;0.6299667890433875;1;8
354;830.408/2010;3651;0.6298413351652697;1;8
355;860.484/2019;1629;0.6296729102908633;1;8
356;864.137/2019;1824;0.6296729102908633;1;8
357;830.273/1999;3436;0.6295947638696209;1;8
358;830.008/1989;4894;0.6292936692223712;1;8
359;891.091/1989;4610;0.629214492524821;1;8
360;820.757/2006;20;0.6291071641399285;1;8
361;832.185/1994;4710;0.6290558509852366;0;8
362;830.574/1994;4729;0.6290558509852366;1;8
363;896.318/1998;4805;0.6290558509852366;0;8
364;835.452/1994;4833;0.6290558509852366;1;8
365;871.592/2008;3167;0.6290000536199318;1;8
366;864.638/2011;1882;0.6283564203054597;1;8
367;864.745/2011;1885;0.6283564203054597;1;8
368;870.126/2009;1963;0.6283471318448365;1;8
369;840.175/2008;4639;0.6276684408295452;0;8
370;831.580/1989;1234;0.6270756058130742;1;8
371;890.373/1990;2196;0.6270756058130742;1;8
372;832.312/2011;43;0.6270726196816616;1;8
373;866.112/2018;2665;0.6269505311486473;0;8
374;866.461/2018;2676;0.6269505311486473;0;8
375;867.029/2018;2838;0.6269505311486473;1;8
376;867.044/2018;2851;0.6269505311486473;1;8
377;866.052/2018;3389;0.6269505311486473;1;8
378;834.390/2010;1358;0.626651202252502;1;8
379;846.010/2011;3532;0.6266059907352528;1;8
380;864.235/2020;1843;0.6264788624328343;1;8
381;831.334/2008;3444;0.6264780016104319;1;8
382;846.028/2002;3533;0.6262930441439173;1;8
383;846.185/2007;3467;0.6243620688211127;1;8
384;871.762/2008;3275;0.6240106056628313;1;8
385;831.537/2003;38;0.6230128641783034;0;8
386;830.108/2011;4906;0.6221675848406113;0;8
387;831.560/2012;3446;0.6216163804708498;1;8
388;832.445/2012;4855;0.6216163804708498;1;8
389;896.275/2005;4804;0.621318004850222;0;8
390;896.458/2005;4908;0.621318004850222;1;8
391;826.094/2004;3497;0.6209718604774005;1;8
392;832.549/2009;3529;0.6206639415997754;1;8
393;890.269/1988;96;0.6204825588711579;1;8
394;830.008/2004;1128;0.619985117103668;0;8
395;873.006/2005;94;0.6198615104884881;1;8
396;873.595/2009;2892;0.6192251975583711;1;8
397;864.085/2019;1815;0.619126811316018;1;8
398;872.126/2006;3744;0.6188876464794724;1;8
399;872.270/2008;2061;0.6186664474460102;1;8
400;836.166/1993;4694;0.6182213818362953;1;8
401;864.326/2013;1864;0.6181107732207557;1;8
402;872.939/2009;2890;0.618006384049867;1;8
403;864.306/2008;1857;0.6179929350755368;1;8
404;830.419/1987;4684;0.6173199342268949;1;8
405;831.024/1988;4775;0.6173199342268949;1;8
406;830.730/2009;3521;0.6171312647549007;1;8
407;301.326/2020;436;0.6163880626684474;1;8
408;820.057/2004;4621;0.6159136331111317;0;8
409;861.883/2010;1775;0.6158316983168473;1;8
410;850.302/2009;3308;0.6157848785314975;1;8
411;864.125/2015;4316;0.6157187609204393;1;8
412;835.022/2011;2506;0.6156096466157477;1;8
413;833.112/2011;3455;0.6154157308943478;1;8
414;834.038/2011;3460;0.6154157308943478;1;8
415;834.039/2011;3461;0.6154157308943478;1;8
416;834.162/2011;3574;0.6154157308943478;1;8
417;834.273/2011;3575;0.6154157308943478;1;8
418;890.008/1992;2168;0.6150772235855198;1;8
419;810.199/1983;3811;0.6150279744760166;1;8
420;896.667/2003;2945;0.6137518328331969;1;8
421;896.454/2002;2268;0.6125988745292462;1;8
422;896.046/2002;3774;0.6125988745292462;0;8
423;884.037/2010;2914;0.6117326615347195;1;8
424;834.723/2010;1367;0.6116514995227824;1;8
425;890.169/1992;4617;0.6110352541879788;0;8
426;896.340/2002;3779;0.611003449665308;1;8
427;831.718/2009;3447;0.6100561445702721;1;8
428;805.495/1976;4910;0.609625314657535;0;8
429;832.400/2007;3527;0.6095442424996093;1;8
430;303.275/2018;4232;0.6092155063584132;1;8
431;871.021/2003;2491;0.6089042379325313;1;8
432;867.040/2018;1942;0.6088583316059758;1;8
433;866.540/2018;2683;0.6088583316059758;1;8
434;848.126/2006;48;0.6088032750834051;0;8
435;873.454/2011;2434;0.6079503861500828;1;8
436;832.630/2008;3530;0.6077416526132675;0;8
437;861.304/2010;3069;0.6075213827014678;1;8
438;840.207/2010;45;0.6073921966704955;1;8
439;896.685/2005;80;0.6072979351724983;1;8
440;864.611/2008;1878;0.6066990529521151;1;8
441;864.831/2008;1888;0.6066990529521151;0;8
442;861.735/2010;4130;0.6062473823627846;0;8
443;871.264/2011;3556;0.6052407827817357;1;8
444;830.847/2011;1182;0.6046199814366439;1;8
445;300.666/2020;277;0.6045385695943744;1;8
446;301.105/2022;4485;0.6045385695943744;0;8
447;872.923/2011;2082;0.6044150596760419;1;8
448;833.076/2012;3454;0.6042169742013085;1;8
449;831.388/2012;3586;0.6042169742013085;1;8
450;864.654/2011;1884;0.6041706770924224;1;8
451;864.160/2011;3163;0.6041706770924224;0;8
452;861.794/2007;3204;0.6037731991839077;1;8
453;886.108/2010;2929;0.6036324558124324;1;8
454;830.964/2010;1191;0.6031323565466585;1;8
455;846.013/1998;4688;0.6030427606593333;0;8
456;846.014/1998;4689;0.6030427606593333;0;8
457;832.983/2007;4726;0.6022572198292319;0;8
458;850.297/2009;2605;0.6021902282548951;1;8
459;846.204/2007;3535;0.601970192282171;1;8
460;826.527/2005;3513;0.601887465685596;0;8
461;846.224/2007;3537;0.6011873338506297;1;8
462;864.075/2016;3088;0.6006802668553631;1;8
463;300.880/2010;363;0.6003361804985313;1;8
464;860.353/2003;1609;0.5998567708326862;1;8
465;831.133/2000;1203;0.5995656850333552;1;8
466;866.192/1994;1897;0.5992674580049184;1;8
467;886.299/2016;3136;0.5991702416273398;1;8
468;864.329/2012;1866;0.5984185809727042;1;8
469;896.553/2003;3784;0.5978820406884559;0;8
470;826.329/2010;4846;0.5978580149637933;1;8
471;896.013/2000;4591;0.597157183577063;1;8
472;846.326/2002;3471;0.5964593873065331;1;8
473;860.669/2010;3476;0.5960186269107407;1;8
474;861.153/2010;1716;0.595640659152839;1;8
475;833.324/2010;2523;0.595640659152839;1;8
476;831.015/2010;1194;0.5950236700701269;0;8
477;866.434/2012;1911;0.594656216747636;1;8
478;830.555/2018;3142;0.5944412543321532;1;8
479;826.753/2005;3518;0.5943142961626915;0;8
480;872.340/2011;2432;0.5940436928226778;1;8
481;870.865/2011;2022;0.5936990365446393;1;8
482;872.483/2011;2071;0.5936990365446393;1;8
483;873.608/2011;2089;0.5936990365446393;1;8
484;873.611/2011;2092;0.5936990365446393;1;8
485;871.139/2011;2885;0.5936990365446393;1;8
486;871.138/2011;3334;0.5936990365446393;1;8
487;826.445/2000;4705;0.5934207009737793;0;8
488;896.383/2005;77;0.5931884104789408;1;8
489;830.332/2007;1149;0.5929133789931081;1;8
490;832.141/2007;2318;0.5929133789931081;1;8
491;820.488/2006;4892;0.5926535230538227;1;8
492;855.763/1994;1543;0.5926034628961862;1;8
493;846.076/1997;3534;0.5923606235309409;1;8
494;878.059/2006;3483;0.5920534635253752;1;8
495;871.351/2011;4317;0.5919163080433104;1;8
496;840.177/1983;4716;0.5915446498558554;0;8
497;886.232/2013;2934;0.5914657591249453;1;8
498;870.795/1988;3165;0.5910369147562243;1;8
499;834.351/2011;1356;0.5910324507991965;1;8
500;834.435/2011;1360;0.5910324507991965;1;8
501;834.671/2011;2996;0.5910324507991965;0;8
502;830.658/2011;3144;0.5910324507991965;1;8
503;830.168/1989;4692;0.5906268167716348;1;8
504;810.269/2004;4803;0.5900319999871788;1;8
505;300.094/2021;122;0.5897065822264648;1;8
506;300.526/2021;241;0.5897065822264648;0;8
507;880.034/2018;3181;0.589061838450835;0;8
508;886.053/1995;2927;0.5886807250966708;1;8
509;851.053/2013;1527;0.5883107559767242;1;8
510;820.291/2001;4789;0.5882386001528984;1;8
511;870.331/2007;4614;0.5882030187533125;1;8
512;820.086/2006;969;0.5880660034451016;1;8
513;831.372/2009;3585;0.5879744728694666;0;8
514;834.284/1995;4878;0.5878704826782761;1;8
515;850.701/2012;1517;0.5873570275623518;1;8
516;850.258/2009;2602;0.58733909116598;1;8
517;833.629/2011;3458;0.5872574493340802;1;8
518;830.853/2009;3440;0.587146428860922;1;8
519;846.013/2009;3464;0.5871309806657574;1;8
520;890.966/1994;4700;0.5865971932238276;1;8
521;820.255/2008;4756;0.5864536927625803;0;8
522;820.601/2008;4812;0.5864536927625803;1;8
523;820.602/2008;4813;0.5864536927625803;1;8
524;831.429/1989;1226;0.5864097629332706;1;8
525;896.545/2001;79;0.5861757398498426;1;8
526;896.162/2000;4799;0.5861757398498426;0;8
527;851.988/2013;1541;0.586147787275281;1;8
528;820.329/2009;16;0.5857752037802989;1;8
529;840.073/1983;4673;0.585570708850283;0;8
530;896.109/1999;2235;0.5853180576277364;1;8
531;896.617/2005;4645;0.5851608544836412;0;8
532;896.728/2003;2947;0.5850710398899595;1;8
533;831.985/1988;4608;0.5835761746845959;0;8
534;830.529/1987;4807;0.5835761746845959;1;8
535;830.528/1987;4877;0.5835761746845959;1;8
536;826.270/2000;3504;0.5834300432254755;0;8
537;880.710/1993;2904;0.5832108803237241;1;8
538;880.711/1993;2905;0.5832108803237241;1;8
539;821.665/1999;4601;0.582980427418742;0;8
540;886.462/2011;2939;0.5828130748564679;1;8
541;820.449/2007;89;0.5826369095641817;0;8
542;896.726/2003;2946;0.5822983573463294;1;8
543;864.257/2013;1849;0.5818488408961179;1;8
544;826.321/2008;4832;0.5812458090568755;1;8
545;830.328/2012;2501;0.5812446081974698;1;8
546;821.313/2001;4999;0.5812403744488309;0;8
547;872.342/2011;2063;0.5809686976013217;1;8
548;873.609/2011;2090;0.5809686976013217;1;8
549;872.834/2011;2433;0.5809686976013217;1;8
550;820.607/2008;4816;0.5807955296525235;0;8
551;820.608/2008;4817;0.5807955296525235;0;8
552;866.093/2018;2651;0.5807876548208372;1;8
553;866.094/2018;2652;0.5807876548208372;1;8
554;866.106/2018;2659;0.5807876548208372;0;8
555;866.462/2018;2678;0.5807876548208372;0;8
556;866.697/2018;2690;0.5807876548208372;1;8
557;866.861/2018;3177;0.5807876548208372;1;8
558;820.172/1999;2989;0.5807736373813936;1;8
559;810.202/2007;4779;0.5801707964874298;0;8
560;826.009/2010;4649;0.580104084261513;0;8
561;878.037/2005;4640;0.5801007192215553;1;8
562;864.174/2005;4139;0.5800088367792234;0;8
