ordem;processo;area;pontuacao_nao_calibrada;resultado_historico;rodada
1138;840.192/2009;2530;0.47956740208651505;0;8
1139;860.296/2016;3202;0.4794522126591328;0;8
1140;840.300/2016;1384;0.4792510463918995;0;8
1141;840.036/2017;3662;0.4792098159315261;0;8
1142;840.039/2017;3663;0.4792098159315261;0;8
1143;848.215/2015;1454;0.47907028405582686;0;8
1144;864.266/2010;4140;0.4786816070144537;0;8
1145;810.077/2018;3629;0.4786623445711881;1;8
1146;826.640/2017;4057;0.47840125677735074;0;8
1147;800.056/2017;487;0.47835357177286253;1;8
1148;848.456/2011;1483;0.4783419732517224;0;8
1149;800.178/2016;503;0.4782536471711706;0;8
1150;890.085/2017;2372;0.47821403773053306;1;8
1151;821.353/2014;1071;0.47807709889096706;0;8
1152;800.279/2014;2294;0.47786176758940224;1;8
1153;810.806/2021;847;0.47778079379509913;1;8
1154;300.535/2009;244;0.47774653390294397;0;8
1155;806.022/2015;732;0.4775856424720533;0;8
1156;810.522/2017;824;0.47745473203564504;1;8
1157;815.404/2016;917;0.477374936017469;0;8
1158;810.005/1985;3930;0.47711537150234656;1;8
1159;810.006/1985;3931;0.4770123987200477;1;8
1160;832.202/2014;1263;0.47693849173009334;0;8
1161;826.276/2018;4366;0.47644740211861475;0;8
1162;800.762/2015;593;0.4764296366834786;1;8
1163;831.106/2015;1200;0.4764168883847243;0;8
1164;890.414/2015;2439;0.4763896327748527;0;8
1165;833.912/2013;1346;0.476268107230408;0;8
1166;896.548/2008;3783;0.47621490064976013;0;8
1167;826.493/2016;4048;0.47609844349498637;0;8
1168;848.207/2016;1449;0.4759960045922701;0;8
1169;301.263/2020;430;0.47595798921679644;0;8
1170;848.476/2011;1486;0.47581922643500213;1;8
1171;896.215/2015;2246;0.4756664420419403;1;8
1172;848.268/2016;1466;0.47557236044845264;0;8
1173;878.084/2016;2096;0.47554797037307117;0;8
1174;300.666/2018;4295;0.47533058180143894;0;8
1175;300.407/2021;3856;0.4750379218884931;1;8
1176;810.088/2017;2388;0.4750274256363867;0;8
1177;826.490/2018;4520;0.4749332571746495;0;8
1178;300.276/2019;171;0.4748600613576117;1;8
1179;810.820/2017;3977;0.47481746456284674;0;8
1180;878.069/2018;4201;0.47475863604672053;0;8
1181;826.446/2017;4043;0.47461478338254853;0;8
1182;820.046/2001;4015;0.4744883863121829;0;8
1183;820.010/2010;960;0.47438470894722484;0;8
1184;810.186/1983;3941;0.4743659583861172;1;8
1185;896.599/2011;2273;0.4741938487000903;1;8
1186;866.463/2018;2679;0.47419181958360923;0;8
1187;300.828/2017;341;0.4740906104868666;0;8
1188;896.238/2016;2251;0.47391110112307416;0;8
1189;826.321/2017;4039;0.47389779242569124;0;8
1190;896.733/2011;2278;0.47387071284769416;0;8
1191;800.386/2015;531;0.47386817445632146;0;8
1192;861.329/2011;3071;0.4736977948644314;1;8
1193;880.001/2015;2106;0.4734187134763101;0;8
1194;300.858/2017;354;0.47336733414479254;0;8
1195;811.036/2010;3591;0.47334569892421113;0;8
1196;300.833/2009;344;0.4732488069166905;0;8
1197;810.569/2006;828;0.4729417447888646;0;8
1198;860.607/2017;4502;0.47275580349675334;0;8
1199;815.852/2011;954;0.4726310289955254;0;8
1200;866.712/2017;2692;0.47248155052638396;0;8
1201;301.038/2016;399;0.4723119423290033;0;8
1202;820.506/2016;4315;0.47216482320528846;0;8
1203;872.204/2016;3745;0.4721040451566054;1;8
1204;300.494/2019;230;0.4720849698682135;0;8
1205;890.524/2011;2206;0.4718619066841799;0;8
1206;848.246/2018;1461;0.47176470575693047;0;8
1207;800.682/2008;4941;0.4716792623363454;0;8
1208;300.238/2021;162;0.47160453956446025;1;8
1209;300.346/2019;189;0.47153154504714856;1;8
1210;300.570/2018;4233;0.471189631451442;1;8
1211;890.259/2018;2183;0.4709339856936746;1;8
1212;810.050/2015;3805;0.4709277728150519;1;8
1213;300.122/2017;3837;0.4708312113164248;0;8
1214;300.034/2020;3834;0.47059034808154176;0;8
1215;866.698/2018;2691;0.4705643707905753;0;8
1216;896.687/2003;4918;0.4703224892629282;0;8
1217;300.557/2019;2466;0.4701266919181574;0;8
1218;302.906/2015;4552;0.4696263882973723;0;8
1219;300.578/2016;3867;0.4695787725583562;0;8
1220;861.639/2013;4535;0.4691467834394497;0;8
1221;801.069/2008;4942;0.46914181991658876;0;8
1222;896.793/2011;2281;0.46907197750748025;0;8
1223;890.896/2014;2441;0.469035678960868;0;8
1224;831.301/2017;1218;0.46865989598672453;0;8
1225;820.479/2012;2399;0.4681458389955889;0;8
1226;810.499/2013;820;0.46814516263407313;1;8
1227;800.332/2014;522;0.46809933757086397;1;8
1228;810.802/2021;3636;0.46802973098238987;1;8
1229;861.184/2012;3067;0.46801179042471736;0;8
1230;896.098/2013;4189;0.46797768696173025;0;8
1231;301.190/2013;2381;0.46796889267723973;0;8
1232;878.001/2015;2093;0.4678873939805741;0;8
1233;300.445/2013;217;0.46783247485932966;0;8
1234;303.402/2018;3923;0.467755325104442;0;8
1235;300.592/2023;4481;0.46752229035058485;0;8
1236;830.727/2018;4288;0.4673856939108714;1;8
1237;815.497/2015;923;0.46727560142154895;0;8
1238;860.808/2010;1672;0.4672516274943703;1;8
1239;840.112/2015;1375;0.4672456679552716;0;8
1240;300.164/2018;4224;0.4669730199955488;0;8
1241;800.364/2017;524;0.46674650356977326;0;8
1242;815.531/2015;928;0.46666647270631034;0;8
1243;300.782/2012;324;0.46652357524051036;0;8
1244;800.102/2007;490;0.46647383315384316;1;8
1245;831.255/2016;1213;0.4663650193340035;0;8
1246;890.255/2018;2182;0.466342813499932;0;8
1247;830.527/2014;4066;0.4661274562306075;1;8
1248;840.200/2013;1381;0.46599088827041885;0;8
1249;896.097/2013;4188;0.46592777608829;0;8
1250;820.723/2003;1025;0.4658494271772872;0;8
1251;848.268/2014;1465;0.46583666483195935;0;8
1252;300.808/2017;334;0.4658307179305856;0;8
1253;300.434/2022;4439;0.4656908844910902;0;8
1254;800.313/2018;518;0.4656484649363281;0;8
1255;850.155/2015;3720;0.4656177445511769;0;8
1256;820.423/1996;3644;0.46522502898002965;0;8
1257;800.370/2017;526;0.46520220526502093;0;8
1258;300.760/2022;4355;0.46502016733290163;0;8
1259;840.199/2013;1380;0.4646613416902039;0;8
1260;300.014/2019;4215;0.46463005745841773;0;8
1261;832.335/2014;1273;0.4646241155086661;0;8
1262;300.923/2020;3898;0.46455790888599097;0;8
1263;304.101/2017;474;0.46448690589512803;0;8
1264;815.780/2016;2398;0.4644015889048056;0;8
1265;870.440/2018;1994;0.46422711148272;0;8
1266;831.862/2016;1249;0.4641194576555326;0;8
1267;815.411/2017;918;0.4639313892877258;0;8
1268;890.301/2016;2189;0.4638277989957112;0;8
1269;878.060/2018;3750;0.46376558621215613;0;8
1270;831.320/2020;1220;0.4637464467375998;0;8
1271;830.714/2016;1174;0.4637191801105561;0;8
1272;820.899/2001;1048;0.46365709139024486;0;8
1273;300.136/2014;137;0.46363769939980287;0;8
1274;815.447/2015;2396;0.46341805709755013;0;8
1275;870.435/2020;1993;0.4628111216684682;0;8
1276;810.480/2010;818;0.462718210427296;0;8
1277;831.997/2007;5000;0.462365460439992;0;8
1278;300.217/2018;151;0.46233513904772755;0;8
1279;840.534/2017;3666;0.4622870270280581;0;8
1280;880.286/2007;2139;0.4622746313156203;0;8
1281;896.102/2009;2234;0.4622674353296881;0;8
1282;890.324/2015;2375;0.46216240987763646;1;8
1283;884.047/2012;4578;0.4620917423475113;0;8
1284;800.718/2008;590;0.46206649637913944;0;8
1285;861.796/2010;1770;0.46182685868771345;0;8
1286;848.267/2016;4091;0.461799874136508;0;8
1287;833.065/2014;1313;0.46122284658732277;1;8
1288;300.289/2011;173;0.46110603888831614;0;8
1289;890.027/2016;2170;0.4608711816398529;0;8
1290;820.636/2018;1020;0.46085036687996983;0;8
1291;871.004/2021;4440;0.4606695064495971;0;8
1292;831.299/2017;1216;0.46055740900978986;0;8
1293;896.003/2013;2442;0.46054039538809577;0;8
1294;800.396/2015;3927;0.46031179046075127;0;8
1295;833.076/2012;3454;0.4600871704053949;0;8
1296;826.491/2017;1109;0.459905277752329;0;8
1297;880.016/2017;2109;0.45988894453417567;1;8
1298;826.078/2017;4033;0.4598819428390701;1;8
1299;820.832/2010;2403;0.4597419953271411;0;8
1300;860.485/2018;3186;0.4596617824792287;0;8
1301;300.264/2014;3797;0.459510644533781;0;8
1302;800.545/2017;561;0.4592229383575321;0;8
1303;800.547/2017;562;0.4592229383575321;0;8
1304;301.156/2021;420;0.4591374527554104;0;8
1305;800.028/2017;481;0.4590555901225855;0;8
1306;303.337/2018;4268;0.4588688539705479;0;8
1307;300.529/2010;242;0.45885289498248877;0;8
1308;300.578/2019;257;0.45883327497954285;0;8
1309;890.324/2014;2191;0.4585226281142702;0;8
1310;820.161/2012;4018;0.45839013712053805;1;8
1311;820.319/2008;991;0.45785947915635683;0;8
1312;820.320/2008;992;0.45785947915635683;0;8
1313;820.416/2021;999;0.45762800983613416;0;8
1314;300.866/2019;358;0.457501177331124;0;8
1315;800.003/2016;476;0.4573911416308564;0;8
1316;830.027/2019;1130;0.45728085675388336;0;8
1317;878.095/2015;4164;0.4572479083007644;0;8
1318;831.319/2020;1219;0.4571616482492255;0;8
1319;300.971/2019;385;0.4571472538566232;1;8
1320;810.815/2020;3974;0.45710642427621284;1;8
1321;810.814/2020;3973;0.456710809273854;1;8
1322;810.816/2020;3975;0.456710809273854;1;8
1323;810.817/2020;3976;0.456710809273854;1;8
1324;811.430/2014;883;0.4566802304342051;0;8
1325;833.037/2014;1312;0.45662132439234787;0;8
1326;300.251/2021;3845;0.4563192965377543;0;8
1327;896.253/2016;2253;0.4562616460930129;0;8
1328;830.780/2017;1177;0.45605902792376285;0;8
1329;880.195/2007;2133;0.456056798975522;0;8
1330;826.641/2016;4058;0.4559667917866773;0;8
1331;300.859/2016;3892;0.4558777477104731;0;8
1332;890.209/2016;2180;0.45583720952048506;0;8
1333;826.525/2016;1113;0.4558287963405646;0;8
1334;848.085/2016;1423;0.45566483123308027;1;8
1335;300.948/2016;378;0.4556235209262648;0;8
1336;884.167/2015;2925;0.45532561690923834;1;8
1337;811.653/2015;890;0.4551723697647915;0;8
1338;860.410/2014;1617;0.4549762346599053;0;8
1339;896.078/2020;3775;0.4549261964980755;0;8
1340;810.089/2005;3818;0.4547076996816647;0;8
1341;861.568/2013;4127;0.4546017401861949;0;8
1342;800.479/2014;553;0.45453781213632377;1;8
1343;890.395/2015;2199;0.45444242112093863;0;8
1344;301.063/2019;405;0.4544067156404308;0;8
1345;826.200/2018;4429;0.45413572593045487;0;8
1346;870.752/2016;2014;0.4539131177618918;0;8
1347;896.166/2014;2239;0.45366079101287565;0;8
1348;871.670/2012;2050;0.4536094660138475;0;8
1349;848.164/2011;1438;0.4535653472802081;1;8
1350;848.018/2018;2591;0.453512514631743;0;8
1351;872.939/2015;2083;0.4533786568381405;1;8
1352;846.077/2020;2999;0.4533641230615424;0;8
1353;811.654/2015;891;0.45316086092780317;0;8
1354;300.514/2019;238;0.4530325804807806;0;8
1355;890.698/2014;2208;0.4530234259564921;1;8
1356;872.969/2016;4430;0.45300367083434406;0;8
1357;872.958/2016;4432;0.45300367083434406;0;8
1358;300.552/2011;251;0.45293346507048565;0;8
1359;300.463/2018;4270;0.4528927183261605;1;8
1360;866.096/2018;2654;0.45285605235800364;1;8
1361;871.792/2016;2054;0.45275952246527584;1;8
1362;872.966/2016;4431;0.45275565496132825;0;8
1363;810.574/2017;3814;0.45274997955003876;1;8
1364;896.687/2011;2277;0.4527207411567361;0;8
1365;800.480/2014;554;0.45251983367603765;1;8
1366;800.444/2017;540;0.4522130894498266;0;8
1367;833.026/2014;1309;0.45212124419875455;0;8
1368;826.299/2019;2293;0.4520674140808507;0;8
1369;815.023/2008;900;0.45199169152849267;0;8
1370;815.024/2008;901;0.45199169152849267;1;8
1371;300.839/2020;3889;0.45193027303007466;1;8
1372;801.028/2012;603;0.45191637741544183;0;8
1373;810.916/2011;3979;0.4518733187830523;0;8
1374;890.138/2017;2370;0.4517725572020898;0;8
1375;890.018/2007;4370;0.45165076645073166;0;8
1376;848.248/2018;1462;0.45154072637735404;0;8
1377;890.397/1992;3563;0.45144840570253075;0;8
1378;860.381/2016;3037;0.45137060267085655;0;8
1379;826.511/2018;2991;0.45120540155431;0;8
1380;848.009/2019;1412;0.4509738308842731;0;8
1381;846.102/2015;2474;0.45092361145326587;0;8
1382;810.922/2022;4501;0.45086635833836936;0;8
1383;300.886/2017;3895;0.4506861159619822;1;8
1384;833.562/2014;1333;0.4505237700306587;0;8
1385;896.260/2015;2254;0.45052097620274956;0;8
1386;810.450/2021;4200;0.4502688287073141;0;8
1387;891.140/1994;4795;0.4502338260842667;0;8
1388;826.201/2018;4462;0.45021617524548635;0;8
1389;810.631/2014;2984;0.45011713568026057;0;8
1390;848.223/2016;1458;0.45008936603886596;0;8
1391;878.049/2019;3749;0.4500350637224961;0;8
1392;826.607/2017;1120;0.4499982494096087;0;8
1393;815.351/2003;3640;0.4498769890573086;0;8
1394;815.350/2008;913;0.44970208790567706;0;8
1395;300.294/2011;175;0.44963175677915557;1;8
1396;832.181/2016;1261;0.44953673132325656;0;8
1397;300.406/2021;205;0.44941512157371755;0;8
1398;826.638/2017;3647;0.4492880469255343;1;8
1399;846.155/2015;2552;0.4492475753286119;0;8
1400;860.325/2018;1605;0.44915877315326336;0;8
1401;848.301/2012;1474;0.4490756583642889;0;8
1402;300.716/2019;298;0.4490022715624067;0;8
1403;811.122/2011;4398;0.4489441518986654;0;8
1404;861.299/2015;2414;0.44890970938217634;0;8
1405;826.512/2018;2992;0.44889296736994333;0;8
1406;886.330/2012;2938;0.44885987853349096;0;8
1407;300.447/2014;2380;0.4488514243399037;0;8
1408;872.814/2016;2079;0.4487736653094169;0;8
1409;896.901/2006;2283;0.4485218580709659;0;8
1410;803.759/2008;710;0.44841641765211393;1;8
1411;878.155/2007;2436;0.44838070545618175;1;8
1412;810.032/2014;3934;0.4483536660429417;0;8
1413;803.772/2008;714;0.44825782691381305;1;8
1414;896.280/1998;3570;0.44819461750237066;0;8
1415;870.668/2014;2882;0.44796240718826785;0;8
1416;896.017/2018;3772;0.44792371476056775;1;8
1417;880.973/2008;2907;0.4479010249757792;0;8
1418;848.006/2012;1410;0.44784385746294064;0;8
1419;800.314/2017;519;0.44782916163638453;1;8
1420;826.850/2016;4063;0.4477361784113776;1;8
1421;846.019/2016;3668;0.4477035189028058;0;8
1422;860.862/2018;3188;0.4473642441987598;0;8
1423;301.197/2022;4404;0.4472128594660181;0;8
1424;803.754/2008;708;0.44718392066027124;0;8
1425;866.666/2020;1925;0.44715809302805803;0;8
1426;810.004/2005;4851;0.4471415338245649;0;8
1427;860.682/2017;3733;0.4470678051074371;0;8
1428;866.085/2020;1892;0.44700868054437254;1;8
1429;896.075/2011;2231;0.44693492787562183;0;8
1430;810.560/2019;2973;0.44682161881883303;1;8
1431;810.561/2019;2974;0.44682161881883303;1;8
1432;810.566/2019;2978;0.44682161881883303;1;8
1433;890.071/2013;2172;0.44679627678713174;0;8
1434;880.224/2012;2135;0.4466926742265551;1;8
1435;826.642/2016;4059;0.4466016378991464;0;8
1436;300.580/2019;259;0.4464966427920224;0;8
1437;896.168/2016;2241;0.4464178720733733;0;8
1438;800.462/2013;2344;0.44631979303131275;1;8
1439;303.341/2018;4301;0.4462861089864687;1;8
1440;810.720/2021;3969;0.4462380201913891;0;8
1441;800.281/2017;4360;0.44616869244436597;0;8
1442;300.885/2022;4454;0.44613823368578726;0;8
1443;896.284/2012;2257;0.44607074344981895;0;8
1444;803.758/2008;709;0.4460224118041608;1;8
1445;806.063/2016;4241;0.4458694514443084;0;8
1446;300.990/2021;3905;0.44564717861006004;0;8
1447;860.822/2017;1674;0.44560323327211165;1;8
1448;810.046/2014;4407;0.4455265009113675;0;8
1449;800.117/2011;4988;0.44551714036943296;0;8
1450;800.118/2011;4989;0.44551714036943296;1;8
1451;800.120/2011;4990;0.44551714036943296;0;8
1452;846.158/2015;2553;0.4454347072774556;0;8
1453;896.278/1998;3569;0.44539556457655877;0;8
1454;303.125/2018;459;0.4453954297669615;0;8
1455;866.302/2018;2674;0.4453694962998521;1;8
1456;866.109/2018;2662;0.4453582297667442;1;8
1457;800.424/2013;536;0.4453455365795339;0;8
1458;801.086/2012;3626;0.44534079714985314;0;8
1459;300.107/2019;128;0.44516936441740357;1;8
1460;800.669/2015;580;0.4451663912109082;0;8
1461;844.030/2017;4555;0.44490701749157363;0;8
1462;300.800/2018;330;0.4448783809173724;0;8
1463;890.011/2022;2169;0.4448735924530131;0;8
1464;300.739/2019;304;0.44476707395283055;0;8
1465;826.776/2016;1127;0.44476184709100525;1;8
1466;870.077/2019;1961;0.4446143229137843;0;8
1467;826.246/2017;4037;0.444397913945434;0;8
1468;300.574/2018;256;0.44433528840139275;0;8
1469;848.161/2012;1436;0.44410303907373627;0;8
1470;830.666/2016;1169;0.4440641069973155;0;8
1471;300.655/2017;3611;0.44403370248503593;0;8
1472;831.849/2017;1247;0.4440016817768005;0;8
1473;301.128/2016;3910;0.4439487596036566;0;8
1474;880.084/2011;2123;0.4437570222504238;1;8
1475;896.503/2007;4196;0.44371879242041207;0;8
1476;846.183/2011;3703;0.44371383569092854;0;8
1477;815.229/2009;909;0.4436387524932252;1;8
1478;896.285/2016;2258;0.44352281642277347;0;8
1479;871.104/2017;3113;0.44347911025970105;0;8
1480;800.055/2017;486;0.44333387157855125;0;8
1481;300.279/2019;172;0.44329113351683386;0;8
1482;300.872/2021;362;0.44320485834606005;1;8
1483;886.036/2012;4759;0.4429585854505751;0;8
1484;866.343/2017;4566;0.44293677389430247;0;8
1485;866.347/2017;4568;0.44293677389430247;0;8
1486;846.154/2015;2551;0.442896035753129;0;8
1487;866.101/2018;2656;0.44287592229017425;1;8
1488;848.230/2015;1459;0.4428565104997845;0;8
1489;800.613/2011;572;0.44284482768841116;0;8
1490;800.614/2011;573;0.44284482768841116;0;8
1491;800.628/2011;577;0.44284482768841116;1;8
1492;800.680/2011;584;0.44284482768841116;0;8
1493;800.631/2011;2384;0.44284482768841116;0;8
1494;800.691/2011;2385;0.44284482768841116;1;8
1495;820.146/2010;4864;0.442821290201853;0;8
1496;800.245/2015;511;0.44272455118436493;0;8
1497;810.674/2016;3808;0.4427176686617618;1;8
1498;810.675/2016;3809;0.4427176686617618;1;8
1499;303.105/2017;4262;0.4426022196894696;1;8
1500;896.751/2011;2279;0.4424469358302972;1;8
1501;861.415/2014;1750;0.4423222812157063;0;8
1502;826.664/2012;4339;0.4422902492076277;1;8
1503;896.832/2009;4198;0.4422069332695744;0;8
1504;815.579/2014;931;0.4421973648761234;0;8
1505;826.391/2004;4921;0.44216486641888175;0;8
1506;848.818/2011;1493;0.4421569809091644;0;8
1507;810.740/2018;3634;0.44191715823363054;0;8
1508;301.036/2020;398;0.4417885484325287;0;8
1509;880.078/2011;2121;0.44161742667165166;1;8
1510;300.600/2018;4259;0.44143196243997884;0;8
1511;800.018/2020;2477;0.441124141665932;0;8
1512;300.466/2021;225;0.4410245840983647;0;8
1513;896.639/2006;2274;0.4409740205437199;0;8
1514;866.344/2017;4565;0.44095818104609613;0;8
1515;866.346/2017;4567;0.44095818104609613;0;8
1516;848.223/2013;1457;0.4408476086866364;0;8
1517;300.251/2022;3846;0.44083204302525225;1;8
1518;815.192/2015;906;0.4408307628531376;0;8
1519;831.300/2015;1217;0.4407739688509078;0;8
1520;896.058/2008;4184;0.4407365046666065;0;8
1521;803.768/2008;711;0.44066222425087864;1;8
1522;803.769/2008;712;0.44066222425087864;0;8
1523;890.966/1994;4700;0.4406459596855274;0;8
1524;870.297/2012;3206;0.4405772506722849;0;8
1525;832.155/2009;1260;0.44054294519591697;0;8
1526;820.576/2010;3488;0.4405384595954123;0;8
1527;803.070/2015;630;0.4404890792756809;0;8
1528;826.283/2020;3297;0.4403698460711116;1;8
1529;815.760/2016;947;0.4403613068546342;0;8
1530;300.081/2022;3835;0.44035461227921346;0;8
1531;810.587/1973;99;0.440336538233097;1;8
1532;860.091/2012;4103;0.4402525614295015;0;8
1533;300.410/2023;4401;0.4402239604267285;0;8
1534;300.309/2021;3849;0.4401631183368362;0;8
1535;300.745/2020;308;0.4401430963569308;0;8
1536;890.832/2012;2215;0.44008641036127083;0;8
1537;860.692/2018;1658;0.44006512019993704;0;8
1538;800.416/2009;2343;0.43991639215254186;1;8
1539;300.504/2019;4246;0.43987693339438655;0;8
1540;848.286/2016;1472;0.43982600299761443;0;8
1541;301.162/2011;421;0.43979322753868644;0;8
1542;300.554/2021;254;0.43969532146361157;1;8
1543;300.771/2011;316;0.4395825687432178;0;8
1544;300.865/2019;357;0.4395689008705781;0;8
1545;890.457/2012;3770;0.43945176823983656;0;8
1546;880.121/2014;2129;0.439365017247759;1;8
1547;300.782/2016;3613;0.4392441158864067;0;8
1548;300.034/2019;4475;0.43917884479393937;0;8
1549;840.340/2016;1387;0.4391724012106629;0;8
1550;848.123/2014;3012;0.4391261938278316;0;8
1551;810.106/2009;4400;0.43898131959547726;1;8
1552;303.221/2018;466;0.4388379400985196;0;8
1553;300.978/2016;389;0.4388370235136262;0;8
1554;860.584/2019;3319;0.43882569280360634;0;8
1555;860.497/2021;4540;0.4388065816183587;0;8
1556;300.599/2012;265;0.43875219682070843;0;8
1557;811.164/2016;4001;0.43871483129343986;1;8
1558;890.157/1992;3559;0.4386906375862194;0;8
1559;300.687/2009;4472;0.4386443069765541;0;8
1560;830.015/2015;1129;0.4386320247666973;0;8
1561;897.036/2007;2284;0.438594766397274;0;8
1562;820.670/2011;1022;0.4385365098065649;0;8
1563;820.318/2008;990;0.43849258657055556;0;8
1564;815.344/2016;912;0.4384879104036883;0;8
1565;302.239/2015;438;0.4383800880376282;0;8
1566;861.416/2014;1751;0.43830293444481006;0;8
1567;826.122/2019;3361;0.43829875262064805;0;8
1568;826.117/2019;3371;0.43829875262064805;0;8
1569;866.303/2018;2675;0.43824110419305984;0;8
1570;810.107/2013;4512;0.43822538069713995;0;8
1571;866.043/2017;2646;0.4382041027682709;0;8
1572;890.301/2014;4326;0.43817327985740395;0;8
1573;826.481/2016;1104;0.4381312999263294;0;8
1574;880.241/2011;2137;0.4381298608950046;0;8
1575;302.590/2015;442;0.438028210296437;1;8
1576;800.034/2012;482;0.4379967344105126;0;8
1577;866.953/2017;2787;0.43784935933022145;1;8
1578;810.449/2012;3952;0.4378023911574572;1;8
1579;826.632/2010;4848;0.4377518562763771;1;8
1580;848.239/2018;1460;0.43770153273328277;0;8
1581;846.233/2013;3707;0.4376797028569126;0;8
1582;896.235/2016;2250;0.4376794745137211;0;8
1583;303.094/2017;454;0.4375629045484847;0;8
1584;300.250/2022;3844;0.4374669128353235;1;8
1585;300.677/2021;282;0.43745979149169956;0;8
1586;846.168/2017;4087;0.4373897591231312;0;8
1587;300.376/2022;194;0.43724934233765955;0;8
1588;300.927/2019;373;0.4372099809296754;0;8
1589;890.723/2012;4179;0.4371621605662965;0;8
1590;800.334/2017;3925;0.43712878528778987;0;8
1591;301.011/2020;3906;0.4370848670576317;1;8
1592;815.846/2010;952;0.43707093510004863;0;8
1593;820.729/2021;3645;0.43706972814794753;0;8
1594;820.640/1993;4925;0.4370547068573355;0;8
1595;304.118/2017;2357;0.436988991085361;0;8
1596;815.850/2010;953;0.43675538368382383;0;8
1597;840.234/2013;4080;0.4366398141542302;0;8
1598;846.615/2011;2587;0.4365353324416025;0;8
1599;851.163/2011;4098;0.43650546019559094;0;8
1600;300.639/2021;274;0.4362923115909938;0;8
1601;896.178/2014;2321;0.4362726728085326;0;8
1602;890.238/2016;2374;0.4362689875451886;1;8
1603;820.458/2006;1006;0.43624682271863974;1;8
1604;810.789/2018;845;0.4362300826126041;0;8
1605;815.232/2013;911;0.4361181050038285;1;8
1606;848.387/2013;3390;0.4360742285630257;0;8
1607;848.119/2017;3131;0.435968059771526;0;8
1608;848.065/2009;2497;0.435917379336934;0;8
1609;810.448/2012;3951;0.4358882497433158;0;8
1610;300.146/2018;139;0.4358750244562528;0;8
1611;810.058/1985;3829;0.4358725021897417;1;8
1612;896.296/2011;2259;0.43580728257442297;1;8
1613;800.137/2018;493;0.43580049039208546;0;8
1614;896.617/2013;3787;0.4355850566799986;1;8
1615;871.089/2016;2032;0.4355050411004477;0;8
1616;826.238/2013;1085;0.4354075722070188;1;8
1617;810.818/2006;850;0.4352593801718893;0;8
1618;896.603/2013;3786;0.43525703841764535;1;8
1619;300.217/2022;152;0.4351927269437141;0;8
1620;300.136/2013;3603;0.43515160479077714;0;8
1621;848.124/2014;3013;0.4351450952810681;1;8
1622;820.896/2015;1047;0.435134886998729;0;8
1623;848.114/2018;1427;0.43510243100082324;0;8
1624;810.049/2001;4773;0.43504613472296794;0;8
1625;820.743/2015;1028;0.43490873305252253;1;8
1626;896.334/2014;2445;0.43481315911958907;0;8
1627;890.334/2006;2193;0.4346981856400053;0;8
1628;896.370/2006;4194;0.43460790710054364;0;8
1629;880.018/2017;3299;0.43457437041691127;1;8
1630;860.376/2012;1610;0.43449967105821174;0;8
1631;880.233/2011;2136;0.43438752838906347;1;8
1632;826.119/2019;3372;0.4343434950262443;0;8
1633;861.474/2009;4391;0.4343356038625205;0;8
1634;867.016/2017;2829;0.4342586550034242;1;8
1635;846.091/2017;3682;0.4341358630839487;0;8
1636;806.080/2018;739;0.4341175107839066;1;8
1637;811.722/2015;895;0.43408751497820036;0;8
1638;300.230/2018;159;0.4340380288639584;1;8
1639;848.189/2017;1441;0.4338067370318271;0;8
1640;848.190/2017;1442;0.4338067370318271;0;8
1641;848.191/2017;1443;0.4338067370318271;0;8
1642;800.401/2012;534;0.43377386233865145;0;8
1643;800.378/2009;530;0.4337377168323321;0;8
1644;830.875/2019;1185;0.4337348803459387;1;8
1645;300.129/2020;3602;0.43372520452690416;1;8
1646;826.211/2017;4036;0.43370183159582726;0;8
1647;300.330/2009;2338;0.4336726943578773;1;8
1648;300.664/2022;2307;0.4336036069284575;0;8
1649;820.439/1990;1002;0.4333453157978006;0;8
1650;880.265/2013;2902;0.43333009766198505;1;8
1651;848.294/2016;4093;0.43328708964175144;0;8
1652;300.438/2021;3859;0.43326393172175653;0;8
1653;896.216/2012;2247;0.433247059924456;0;8
1654;840.281/2010;4579;0.4330553496175121;0;8
1655;810.429/2010;3347;0.4330189779630265;0;8
1656;300.544/2017;249;0.4329505391705554;0;8
1657;300.823/2009;339;0.43283985173040107;0;8
1658;848.025/2017;1415;0.4327660221192185;0;8
1659;815.694/2016;937;0.4327547955169264;0;8
1660;831.578/2014;1233;0.432725440252847;0;8
1661;810.669/2018;2323;0.4327001907695671;0;8
1662;833.499/2014;1332;0.43268285093397707;1;8
1663;846.102/2020;3000;0.4326213366059133;0;8
1664;300.093/2018;3836;0.4326170288796352;0;8
1665;800.444/2015;539;0.43257782486981006;0;8
1666;800.447/2015;541;0.43257782486981006;0;8
1667;800.455/2015;544;0.43257782486981006;0;8
1668;846.060/2018;3677;0.43249115244340053;0;8
1669;846.520/2012;3715;0.4323761198142646;0;8
1670;815.230/2013;910;0.4320977492081805;1;8
1671;896.075/2016;4185;0.43208137555250803;0;8
1672;303.190/2017;462;0.43206612280070916;0;8
1673;878.050/2019;2367;0.43202539998052325;0;8
1674;886.429/2013;4169;0.4319055466917995;0;8
1675;896.059/2010;2228;0.4317589204913687;0;8
1676;846.016/2007;2540;0.43173512598628655;1;8
1677;848.116/2018;1429;0.43170008453107633;0;8
1678;896.338/2012;2260;0.4316807451244498;0;8
1679;800.316/2012;520;0.43168018155208493;0;8
1680;896.018/2018;2223;0.4316741733364807;0;8
